date,description,amount,type,category,explanation
2023-06-02,FAST PAYMENT via PayNow-Mobile to RYAN MICHAEL GOH OTHR - dinners,-22.15,Withdrawal,Food,Payment for dinner to Ryan Michael Goh via PayNow-Mobile.
2023-06-03,FAST PAYMENT via PayNow-Mobile to Jia Ying OTHR - 1893916,-3.8,Withdrawal,Transfers,This transaction is a transfer of funds to Jia Ying via PayNow-Mobile.
2023-06-03,FAST PAYMENT via PayNow-Mobile to Leoson OTHR - 1894358,-18.7,Withdrawal,Transfers,"This is a transfer of funds to another individual, Leoson, using the PayNow-Mobile service."
2023-06-04,CCY CONVERSION FEE FOR: 37.04 SGD,-1.04,Withdrawal,Miscellaneous,This is a currency conversion fee charged for converting 37.04 SGD.
2023-06-04,CREDIT PURCHASE 01/06/23 xx-0411 ETSY E,-37.04,Withdrawal,Shopping,Purchase made on Etsy.
2023-06-04,DEBIT PURCHASE 02/06/23 xx-0411 MENTAI-YA S,-8.8,Withdrawal,Food,Payment for a meal at Mentai-Ya restaurant.
2023-06-05,GIRO OTHR GOVT PAYOUT GOVT PAYOUT,400.0,Deposit,Income,"This is a government payout, possibly a tax refund or a social security benefit."
2023-06-05,DEBIT PURCHASE 03/06/23 xx-0411 MOS BURGER-VIVO CITY S,-3.95,Withdrawal,Food,Payment for food at Mos Burger in Vivo City.
2023-06-05,CREDIT PURCHASE 03/06/23 xx-0411 MCDONALD'S (VIVO) S,-6.85,Withdrawal,Food,This is a debit purchase for food at McDonald's.
2023-06-05,NETS QR 91641801 NETS QR PURCHASE NUS U TOWN ST11,-6.9,Withdrawal,Food,"This transaction is a purchase made at NUS U Town ST11, likely for food or a meal, as indicated by the NETS QR purchase."
2023-06-07,CCY CONVERSION FEE FOR: 6.50 SGD,-0.18,Withdrawal,Miscellaneous,This transaction is a fee for currency conversion from SGD.
2023-06-07,CREDIT PURCHASE 01/06/23 xx-0411 STEAM PURCHASE S,-6.5,Withdrawal,Entertainment,"This is a purchase made on the Steam platform, which is typically used for buying video games or other forms of digital entertainment."
2023-06-08,DEBIT PURCHASE 05/06/23 xx-0411 AMAZON MKTPLC SG S,-45.9,Withdrawal,Shopping,"This is a debit purchase from Amazon, indicating an online shopping transaction."
2023-06-09,FAST PAYMENT via PayNow-UEN to SINGAPORE F&B LE OTHR - 1698484,-21.38,Withdrawal,Food,Payment for food and beverages at a restaurant in Singapore via PayNow-UEN.
2023-06-09,IBG GIRO INSU 068606931052 Singapore Life Ltd AVI11085756/068606931052,-15.48,Withdrawal,Health,This transaction is a payment for a health insurance policy with Singapore Life Ltd.
2023-06-09,NETS QR 88891601 NETS QR PURCHASE STALL 10 - WESTERN,-6.9,Withdrawal,Food,"This transaction is a purchase from a food stall, specifically a Western food stall, paid for using NETS QR."
2023-06-09,NETS QR 88891601 NETS QR PURCHASE STALL 10 - WESTERN,-6.9,Withdrawal,Food,"This transaction is a purchase made at a Western food stall, hence it falls under the Food category."
2023-06-10,PAYMENT/TRANSFER via PayNow-DBSS from ANG JING JIE OTHR ANG JING JIE,6.8,Deposit,Transfers,This is a transfer received from Ang Jing Jie via PayNow-DBSS.
2023-06-10,PAYMENT/TRANSFER via PayNow-DBSS from LIM JIA YING OTHR PayNow Transfer,20.06,Deposit,Transfers,This is a transfer received from Lim Jia Ying via PayNow-DBSS.
2023-06-11,CREDIT PURCHASE 10/06/23 xx-0411 COLLIN'S - MARINA SQ S,-39.8,Withdrawal,Food,Payment for a meal at Collin's - Marina SQ S.
2023-06-15,CCY CONVERSION FEE FOR: 12.00 SGD,-0.34,Withdrawal,Miscellaneous,This is a currency conversion fee charged for converting 12.00 SGD.
2023-06-15,CREDIT PURCHASE 11/06/23 xx-0411 STEAM PURCHASE S,-12.0,Withdrawal,Entertainment,"This is a purchase made on the gaming platform, Steam."
2023-06-15,FUND TRANSFER via PayNow-QR Code to WARBURG VENDING OTHR - QR3 dy00DLk5 01321,-2.0,Withdrawal,Miscellaneous,This transaction is a fund transfer made via PayNow-QR Code to Warburg Vending. The category is miscellaneous as it doesn't fit into the other specific categories.
2023-06-15,NETS QR 88891101 NETS QR PURCHASE NASI PADANG,-13.0,Withdrawal,Food,Payment for Nasi Padang using NETS QR.
2023-06-15,NETS QR 91822701 NETS QR PURCHASE NUS U TOWN ST10,-5.85,Withdrawal,Food,"This transaction is a purchase made at NUS U Town ST10, likely at a food outlet, hence it is categorized under Food."
2023-06-15,PAYMENT/TRANSFER via PayNow-DBSS from NICOLE LEE SIY OTHR PayNow Transfer,6.5,Deposit,Transfers,This is a transfer received from Nicole Lee via PayNow-DBSS.
2023-06-16,NETS QR 88891201 NETS QR PURCHASE INDIAN,-19.6,Withdrawal,Food,This is a payment for a food purchase at an Indian restaurant using NETS QR.
2023-06-16,"PAYMENT/TRANSFER via PayNow-DBSS from LIM YI JIE, JA OTHR LIM YI JIE, JAY",9.8,Deposit,Transfers,"This is a transfer received from Lim Yi Jie, Jay via PayNow-DBSS."
2023-06-17,CREDIT PURCHASE 15/06/23 xx-0411 MCDONALD'S (KAL) S,-6.75,Withdrawal,Food,Payment for a meal at McDonald's.
2023-06-17,DEBIT PURCHASE 15/06/23 xx-0411 EZ-LINK APP S,-20.0,Withdrawal,Transport,Payment for transport services through the EZ-Link app.
2023-06-17,FAST PAYMENT via PayNow-UEN to CHIHANBAO PTE. L OTHR - BAC45CF80A8B08B3,-57.7,Withdrawal,Food,"Payment made to CHIHANBAO PTE, likely a restaurant or food service, via PayNow-UEN."
2023-06-20,NETS QR 88891201 NETS QR PURCHASE INDIAN,-9.8,Withdrawal,Food,This transaction is a purchase made at an Indian food place using NETS QR.
2023-06-21,DEBIT PURCHASE 19/06/23 xx-0411 MCDONALD'S (BEN) S,-6.7,Withdrawal,Food,Payment for a meal at McDonald's.
2023-06-22,FAST PAYMENT via PayNow-Mobile to Felitiddy OTHR - OTHR,-45.55,Withdrawal,Transfers,"This transaction is a transfer of funds via PayNow-Mobile to another individual, Felitiddy."
2023-06-23,DEBIT PURCHASE 21/06/23 xx-0411 STARBUCKS@HOMETEAMNS(HTM),-8.4,Withdrawal,Food,Payment for a purchase at Starbucks.
2023-06-23,NETS QR 88891601 NETS QR PURCHASE STALL 10 - WESTERN,-6.9,Withdrawal,Food,"This transaction is a purchase made at a food stall, likely for a meal, hence it falls under the Food category."
2023-06-23,NETS QR 91641801 NETS QR PURCHASE NUS U TOWN ST11,-7.2,Withdrawal,Food,This is a payment for a food purchase at NUS U Town ST11 via NETS QR.
2023-06-23,"PAYMENT/TRANSFER via PayNow-DBSS from LIM YI JIE, JA OTHR LIM YI JIE, JAY",7.2,Deposit,Transfers,"This is a transfer received from Lim Yi Jie, Jay via PayNow-DBSS."
2023-06-24,DEBIT PURCHASE 23/06/23 xx-0411 CHEERS - COLLEGE AVE WESTS,-1.2,Withdrawal,Food,Payment for food at Cheers on College Ave Wests.
2023-06-24,FAST PAYMENT via PayNow-Mobile to HASHINI OTHR - OTHR,-2.0,Withdrawal,Transfers,"This transaction is a fast payment made through PayNow-Mobile to a person named Hashini. The negative amount indicates money was sent out, hence it's a withdrawal. The category is transfers as it involves moving funds from one account to another."
2023-06-26,CREDIT PURCHASE 24/06/23 xx-0411 MOS BURGER-AMK HU S,-11.25,Withdrawal,Food,Payment for a meal at MOS Burger.
2023-06-26,DEBIT PURCHASE 24/06/23 xx-0411 Grab* A-53J2WI3WWJ64 S,-19.2,Withdrawal,Transport,Payment for a Grab ride.
2023-06-27,CREDIT PURCHASE 25/06/23 xx-0411 TANGLED S,-13.9,Withdrawal,Shopping,Purchase from a store named Tangled S.
2023-06-28,CREDIT PURCHASE 25/06/23 xx-0411 COLD STORAGE-BJ S,-1.55,Withdrawal,Groceries,"This is a debit purchase from Cold Storage, indicating a grocery shopping transaction."
2023-06-28,CASH WITHDRAWAL ATM VIA QR CODE OCBC-BOON KENG MRT SINGAPORE,-100.0,Withdrawal,Miscellaneous,This transaction represents a cash withdrawal made at an OCBC ATM at Boon Keng MRT station in Singapore using a QR code.
2023-06-29,CREDIT PURCHASE 27/06/23 xx-0411 EZ-LINK APP S,-20.0,Withdrawal,Transport,"This transaction is a payment for a transport service, specifically through the EZ-Link app."
2023-06-29,NETS QR 91641801 NETS QR PURCHASE NUS U TOWN ST11,-6.9,Withdrawal,Food,"This transaction is a purchase made at NUS U Town ST11, likely for food or a meal, paid via NETS QR."
2023-06-30,NETS QR 88891601 NETS QR PURCHASE STALL 10 - WESTERN,-15.8,Withdrawal,Food,This is a payment for food at a western food stall.
2023-06-30,PAYMENT/TRANSFER via PayNow-DBSS from NICOLE LEE SIY OTHR PayNow Transfer,7.9,Deposit,Transfers,This is a transfer received from Nicole Lee via PayNow-DBSS.
2023-06-30,INTEREST CREDIT,1.88,Deposit,Income,This is an interest payment credited to the account.
2024-10-01,CREDIT PURCHASE 29/09/24 xx-0411 DOCTORANYWHERE 6,-13.08,Withdrawal,Health,Payment for a medical service provided by DOCTORANYWHERE.
2024-10-01,CREDIT PURCHASE 29/09/24 xx-0411 DOCTORANYWHERE 6,-77.6,Withdrawal,Health,Payment for a medical service provided by DOCTORANYWHERE.
2024-10-01,NETS QR 91743801 NETS QR PURCHASE SIN KEE,-4.8,Withdrawal,Food,This is a payment for a food purchase made using NETS QR.
2024-10-01,PAYMENT/TRANSFER UOVB from WONG MEI YIN OTHR School allowances,500.0,Deposit,Transfers,"This is a transfer of funds received from Wong Mei Yin, labeled as school allowances."
2024-10-02,NETS QR 23016847 NETS QR PURCHASE GREENS & GRAINS,-5.5,Withdrawal,Groceries,Purchase of groceries from Greens & Grains.
2024-10-02,FAST PAYMENT via PayNow-Mobile to Faith OTHR - GPay-,-15.0,Withdrawal,Transfers,This transaction is a transfer of funds to a person named Faith via PayNow-Mobile using Google Pay.
2024-10-02,FAST PAYMENT via PayNow-Mobile to Aly OTHR - GPay-,-3.5,Withdrawal,Transfers,This transaction represents a fast payment made to Aly via PayNow-Mobile using Google Pay.
2024-10-02,FAST PAYMENT via PayNow-Mobile to Faith OTHR - OTHR,-14.9,Withdrawal,Transfers,This is a transfer of funds made via PayNow-Mobile to a person named Faith.
2024-10-03,FAST PAYMENT via PayNow-UEN to QFPAY SINGAPORE OTHR - 2000100867724277,-6.8,Withdrawal,Miscellaneous,"This transaction is a payment made through PayNow-UEN to QFPAY SINGAPORE. The specific purpose of the payment is not clear, hence it is categorized under Miscellaneous."
2024-10-03,NETS QR 91743801 NETS QR PURCHASE SIN KEE,-4.8,Withdrawal,Food,"This transaction is a payment for food at Sin Kee, made through NETS QR."
2024-10-04,FAST PAYMENT via PayNow-Mobile to Abyssmalfate OTHR - OTHR,-2.0,Withdrawal,Transfers,This transaction represents a transfer of funds made via PayNow-Mobile to a user named Abyssmalfate.
2024-10-04,NETS QR 23040836 NETS QR PURCHASE SHU XIANG,-5.4,Withdrawal,Food,"This is a payment for food, as indicated by the description which suggests a purchase at a food establishment named Shu Xiang."
2024-10-04,NETS QR 91743801 NETS QR PURCHASE SIN KEE,-6.6,Withdrawal,Food,Payment for food at Sin Kee using NETS QR.
2024-10-04,NETS QR 23055745 NETS QR PURCHASE VIETNAMESE PGP,-5.5,Withdrawal,Food,"This transaction was a purchase of Vietnamese food, as indicated by the description."
2024-10-05,FAST PAYMENT via PayNow-UEN to QFPAY SINGAPORE OTHR - 2000207367724278,-7.0,Withdrawal,Miscellaneous,"This transaction is a payment made through PayNow-UEN to QFPAY in Singapore. The specific purpose of the payment is not clear from the description, hence it is categorized under Miscellaneous."
2024-10-05,PAYMENT/TRANSFER via PayNow-DBSS from LYE HOE TENG D OTHR LYE HOE TENG DYLAN,3.3,Deposit,Transfers,This is a transfer received from LYE HOE TENG DYLAN via PayNow-DBSS.
2024-10-05,PAYMENT/TRANSFER via PayNow-DBSS from NICOLE LEE SIY OTHR PayNow Transfer,19.49,Deposit,Transfers,This is a transfer received from Nicole Lee via PayNow-DBSS.
2024-10-05,PAYMENT/TRANSFER via PayNow-DBSS from NICOLE LEE SIY OTHR PayNow Transfer,4.5,Deposit,Transfers,This is a transfer received from Nicole Lee via PayNow-DBSS.
2024-10-05,NETS QR 23055745 NETS QR PURCHASE VIETNAMESE PGP,-5.8,Withdrawal,Food,Payment for Vietnamese food using NETS QR.
2024-10-06,DEBIT PURCHASE 05/10/24 xx-0411 NTUC FP - NUH S,-30.88,Withdrawal,Groceries,This is a grocery purchase from NTUC FairPrice at NUH.
2024-10-07,FAST PAYMENT via PayNow-UEN to QFPAY SINGAPORE OTHR - 2000006567724280,-9.1,Withdrawal,Miscellaneous,"This transaction represents a payment made via PayNow-UEN to QFPAY Singapore. The exact purpose of the transaction is not specified, hence it is categorized as Miscellaneous."
2024-10-07,CREDIT PURCHASE 05/10/24 xx-0411 XIN WANG- NUH S,-38.97,Withdrawal,Food,Payment for a meal at Xin Wang restaurant.
2024-10-07,FUND TRANSFER via PayNow-QR Code to PROJECT MATUTO 2 OTHR - Arnold Lek,-36.0,Withdrawal,Transfers,"This transaction is a fund transfer to ""Project Matuto 2 OTHR - Arnold Lek"" via PayNow-QR Code."
2024-10-07,NETS QR 23055745 NETS QR PURCHASE VIETNAMESE PGP,-5.5,Withdrawal,Food,"This transaction was a purchase of Vietnamese food, as indicated by the description."
2024-10-07,NETS QR 90894701 NETS QR PURCHASE PASTA EXPRESS TD,-7.4,Withdrawal,Food,Payment for a meal at Pasta Express using NETS QR.
2024-10-08,PAYMENT/TRANSFER via PayNow-UOVB from WONG MEI YIN OTHR school fees - sem 1 Aug 2024,564.8,Deposit,Transfers,This is a transfer received from Wong Mei Yin via PayNow-UOVB for school fees for the first semester of August 2024.
2024-10-08,FAST PAYMENT via PayNow-UEN to NATIONAL UNIVERS OTHR - DICNOSPP00438571,-564.8,Withdrawal,Miscellaneous,"This is a payment made to a university, possibly for tuition or other educational expenses, via the PayNow-UEN service."
2024-10-09,FAST PAYMENT via PayNow-Mobile to Abyssmalfate OTHR - OTHR,-2.4,Withdrawal,Transfers,"This transaction is a fast payment made through PayNow-Mobile to a user named Abyssmalfate. The negative amount indicates money was sent out, hence it's a withdrawal. The category is Transfers as it involves moving funds from one account to another."
2024-10-09,DEBIT PURCHASE 08/10/24 xx-0411 NTUC FP - NUH S,-21.34,Withdrawal,Groceries,"This transaction is a debit purchase from NTUC FairPrice (FP), which is a supermarket chain, indicating that it was a grocery shopping expense."
2024-10-09,NETS QR 51313501 NETS QR PURCHASE LE TACH PTE LTD,-2.0,Withdrawal,Food,This is a payment for a food purchase at Le Tach PTE LTD via NETS QR.
2024-10-09,POS PURCHASE NETS MARKEN BAR xx-0411 KSKIN #,-25.0,Withdrawal,Entertainment,"Payment for services at a bar named ""Marken Bar""."
2024-10-09,FAST PAYMENT via PayNow-UEN to D.BONA PTE. LTD. OTHR - OTHR,-135.3,Withdrawal,Miscellaneous,"Payment made to D.BONA PTE. LTD. through PayNow-UEN. The specific nature of the transaction is not clear, hence categorized as Miscellaneous."
2024-10-10,CREDIT PURCHASE 08/10/24 xx-0411 BURGER KING - KEN RIDGE S,-8.6,Withdrawal,Food,Payment for a meal at Burger King.
2024-10-10,NETS QR 89059401 NETS QR PURCHASE FISH SOUP,-5.3,Withdrawal,Food,Purchase of fish soup via NETS QR payment.
2024-10-10,IBG GIRO INSU 068606931052 Singapore Life Ltd AVI13281290/068606931052,-15.49,Withdrawal,Health,This transaction is a payment for a life insurance policy with Singapore Life Ltd.
2024-10-10,PAYMENT/TRANSFER via PayNow-DBSS from NICOLE LEE SIY OTHR PayNow Transfer,10.8,Deposit,Transfers,This is a transfer received from Nicole Lee via PayNow-DBSS.
2024-10-11,NETS QR 23016847 NETS QR PURCHASE GREENS & GRAINS,-6.8,Withdrawal,Groceries,Payment for groceries at Greens & Grains via NETS QR.
2024-10-11,NETS QR 88891201 NETS QR PURCHASE STALL 6,-10.1,Withdrawal,Food,"This is a payment for food at Stall 6, made via NETS QR."
2024-10-12,FAST PAYMENT via PayNow-UEN to QFPAY SINGAPORE OTHR - 2000206867724285,-13.8,Withdrawal,Miscellaneous,"This transaction represents a payment made via PayNow-UEN to QFPAY Singapore, which doesn't fall under any specific category like food, groceries, etc. Hence, it is labeled as miscellaneous."
2024-10-12,DEBIT PURCHASE USD 40.07 09/10/24 xx-5182 MICROSOFT#G062260889 M,-54.03,Withdrawal,Shopping,"Purchase made from Microsoft, possibly for software or other digital goods."
2024-10-12,CREDIT PURCHASE 09/10/24 xx-0411 GET*GET*Eighteen Chefs S,-16.8,Withdrawal,Food,Payment for a meal at Eighteen Chefs.
2024-10-12,CREDIT PURCHASE 10/10/24 xx-6482 SIMPLYGO S,-20.0,Withdrawal,Transport,Payment for transportation services via SimplyGo.
2024-10-13,DEBIT PURCHASE 10/10/24 xx-0411 GET*GET*Eighteen Chefs S,-36.7,Withdrawal,Food,Payment for a meal at Eighteen Chefs.
2024-10-13,PAYMENT/TRANSFER via PayNow-UOVB from WONG MEI YIN OTHR birthday present fr grand par,100.0,Deposit,Transfers,This is a transfer received from Wong Mei Yin as a birthday present from grandparents.
2024-10-13,NETS QR 88891101 NETS QR PURCHASE STALL 5,-6.8,Withdrawal,Food,"This transaction was a purchase made at Stall 5, likely for food or drink, using NETS QR for payment."
2024-10-13,NETS QR 88891701 NETS QR PURCHASE STALL 11A,-2.0,Withdrawal,Food,"This transaction is a purchase made at Stall 11A using NETS QR, likely for food."
2024-10-13,FAST PAYMENT via PayNow-UEN to QFPAY SINGAPORE OTHR - 2000204567724287,-7.0,Withdrawal,Miscellaneous,"This transaction represents a payment made via PayNow-UEN to QFPAY SINGAPORE, which doesn't fall into any specific category, hence it is labeled as Miscellaneous."
2024-10-14,CREDIT PURCHASE 11/10/24 xx-7885 YHS(SINGAPORE) S,-0.9,Withdrawal,Miscellaneous,"This transaction is a debit purchase from YHS(Singapore) S, which doesn't clearly fall into any of the provided categories. Therefore, it is labeled as miscellaneous."
2024-10-14,DEBIT PURCHASE 11/10/24 xx-7885 YHS(SINGAPORE) S,-1.4,Withdrawal,Shopping,"This transaction is a debit purchase from YHS in Singapore, indicating a shopping expense."
2024-10-14,NETS QR 90894701 NETS QR PURCHASE PASTA EXPRESS TD,-7.4,Withdrawal,Food,Payment for a meal at Pasta Express using NETS QR.
2024-10-16,FAST PAYMENT via PayNow-Mobile to Abyssmalfate OTHR - OTHR,-7.0,Withdrawal,Transfers,"This transaction is a transfer of funds to another individual, Abyssmalfate, through the PayNow-Mobile service."
2024-10-16,NETS QR 49665501 NETS QR PURCHASE SNACKS AND FRIED KUAY TEO,-5.8,Withdrawal,Food,Payment for snacks and fried Kuay Teow through NETS QR.
2024-10-16,NETS QR 23016847 NETS QR PURCHASE GREENS & GRAINS,-6.8,Withdrawal,Groceries,"This transaction represents a purchase made at Greens & Grains, likely a grocery store, using NETS QR for payment."
2024-10-18,NETS QR 88924101 NETS QR PURCHASE COOL SPOT,-1.5,Withdrawal,Food,Payment for food at Cool Spot using NETS QR.
2024-10-18,FAST PAYMENT via PayNow-Mobile to toast OTHR - OTHR,-10.6,Withdrawal,Food,Payment made to Toast via PayNow-Mobile.
2024-10-18,NETS QR 91743801 NETS QR PURCHASE SIN KEE,-4.5,Withdrawal,Food,This is a payment for a food purchase made using NETS QR.
2024-10-18,NETS QR 88891601 NETS QR PURCHASE STALL 10,-6.9,Withdrawal,Food,This is a payment for a food purchase from Stall 10 via NETS QR.
2024-10-19,FAST PAYMENT via PayNow-UEN to QFPAY SINGAPORE OTHR - 2000402867724292,-9.1,Withdrawal,Miscellaneous,"This transaction is a payment made through PayNow-UEN to QFPAY SINGAPORE. The specific purpose of the payment is not clear, hence it is categorized as Miscellaneous."
2024-10-19,CREDIT PURCHASE 17/10/24 xx-0411 YQUEUE S,-8.1,Withdrawal,Miscellaneous,"This transaction represents a debit purchase from a vendor named YQUEUE S. The exact nature of the purchase is not clear from the description, so it is categorized as Miscellaneous."
